"","QuestionNum","Question","AnswerUse","Curiosity","Satisfy","More","CurSD","SatSD","MoreSD","KnowNO","KnowTOT","KnowYES","Count","KnowNOprop","KnowYESprop","KnowTOTprop","CurSD_z"
"816",873,"Which is the only U.S. state that has a pennant-shaped flag instead of a rectangular one?  ","Ohio",73.7142857142857,65.0952380952381,48.9047619047619,26.1853484580136,25.7963974832274,34.4523775411017,31,8,4,43,0.720930232558139,0.0930232558139535,0.186046511627907,-2.24057892247207
"817",874,"Which language is spoken in the Canary Islands?   ","Spanish",60.3513513513514,59.3783783783784,37.5945945945946,30.6233536666021,29.6379555369193,28.1981672566966,26,5,6,37,0.702702702702703,0.162162162162162,0.135135135135135,-0.683104682509881
"820",877,"Which mammal is the world's smallest, weighing less than a penny? ","Bumblebee bat",73,67.0408163265306,58.5510204081633,31.4636033113395,30.8369091509897,36.083272454427,39,4,6,49,0.795918367346939,0.122448979591837,0.0816326530612245,-0.388227341157648
"821",878,"Which monarch did Princess Sophie of Greece marry?  ","Juan Carlos I of Spain",43.7692307692308,40.2564102564103,25.8974358974359,33.336767704318,30.5508359337075,29.1238687350164,37,1,1,39,0.948717948717949,0.0256410256410256,0.0256410256410256,0.269141263014484
"822",879,"Which monarch did Rita Hayworth marry? ","Aly Khan ",44.5263157894737,40.8157894736842,30.0263157894737,32.419327603699,33.2873283764403,31.7025762804303,32,4,3,39,0.82051282051282,0.0769230769230769,0.102564102564103,-0.0528253089618668
"823",880,"Which museum hung Matisse's ""Le Bateau"" upsidedown for more than a month, until an art student noticed the error?","Museum of Modern Art in NYC ",59.4893617021277,57.8510638297872,42.4468085106383,35.1245438407177,32.0223961867209,34.1185965552119,39,3,5,47,0.829787234042553,0.106382978723404,0.0638297872340425,0.896543699107455
"826",883,"Which of the four bases of DNA isn't found in RNA?  ","Thymine ",48.1086956521739,42.7173913043478,33.4347826086956,31.7687675142109,30.9599476338046,30.8499250306404,37,5,4,46,0.804347826086957,0.0869565217391304,0.108695652173913,-0.281132968214819
"827",884,"Which of the four biblical Gospels was written by a tax collector?  ","Matthew",47.195652173913,53.5,34.9130434782609,34.2679763467082,34.3509663457797,34.5477615206392,36,1,9,46,0.782608695652174,0.195652173913043,0.0217391304347826,0.595939769187066
"828",885,"Which of the infamous ""Black Sox"" was banned from baseball despite never having agreed to the fix?","Buck Weaver ",48.5098039215686,41.6078431372549,30.8235294117647,34.7150529592104,33.7704476910642,30.9817403528936,37,4,10,51,0.725490196078431,0.196078431372549,0.0784313725490196,0.752836905295493
"829",887,"Which person has been awarded the most Oscars ever? ","Walt Disney",62.3720930232558,70.9302325581395,49.953488372093,31.8994127844251,29.8379714528454,36.5226306153505,35,5,5,46,0.760869565217391,0.108695652173913,0.108695652173913,-0.235284296713104
"830",888,"Which poisonous snake smells like fresh cut cucumbers? ","Copperhead snake",76.05,67.1,53.475,29.837121948235,32.9310079112572,38.0552819879118,37,2,1,40,0.925,0.025,0.05,-0.959024964358175
"832",890,"Which popular treat was invented by an 11-year-old in California? ","The popsicle",78.9230769230769,76.1794871794872,60.4102564102564,27.9269579395445,27.3350284191815,30.3104272041973,37,1,2,40,0.925,0.05,0.025,-1.62937821943798
"833",891,"Which Roman emperor had a speech impediment?  ","Claudius",63.6666666666667,61.6666666666667,50.9722222222222,31.3815232262553,30.2909698943903,32.7147726448825,24,6,6,36,0.666666666666667,0.166666666666667,0.166666666666667,-0.417032539016623
"835",893,"Which space shuttle is named for the ship on which Robert Scott first sailed to Antarctica? ","The Discovery",51.4883720930233,62,45.7674418604651,30.9587837316643,23.9025800559967,31.8865826457449,38,3,2,43,0.883720930232558,0.0465116279069767,0.0697674418604651,-0.56538880317014
"836",894,"Which species of snake gives birth to its young instead of laying eggs?  ","Anaconda",69.5945945945946,70.7027027027027,57.8648648648649,30.1712330424745,27.4265330421968,31.8129622098377,31,2,2,37,0.837837837837838,0.0540540540540541,0.0540540540540541,-0.841771964844666
"837",895,"Which state has the zip code 12345?","New York",64.7954545454545,71.25,40.0681818181818,33.2667719863715,25.9033310240119,35.1365427792462,38,2,6,46,0.826086956521739,0.130434782608696,0.0434782608695652,0.244576954843258
"838",896,"Which tree produces conkers? ","Horse chestnut tree ",54.9795918367347,48.1836734693878,32.9795918367347,34.1939869201677,29.8221628081838,31.201288565751,46,4,0,50,0.92,0,0.08,0.569973908299074
"839",898,"Which U.S. president declared the first national ""Mother's Day""?  ","Woodrow Wilson ",57.8461538461538,60.8205128205128,37.7948717948718,33.7097037891859,28.1648080102885,31.2857622630146,37,2,1,40,0.925,0.025,0.05,0.400019510793484
"840",899,"Which U.S. president's home was named Shadow Lawn?","Woodrow Wilson",52.25,51.3055555555556,24.0277777777778,34.2639960975282,28.6484299688925,25.9664466033832,36,1,0,37,0.972972972972973,0,0.027027027027027,0.594542939919173
"841",900,"Which U.S. state's leading public university is the only one not to be named for the state?  ","New Jersey's Rutgers",59.3571428571429,59.6904761904762,32.9285714285714,31.7627035684794,28.9376858643248,31.7953769128683,34,4,4,42,0.80952380952381,0.0952380952380952,0.0952380952380952,-0.283261050275434
"842",901,"Which was the only one of his sculptures that Michelangelo signed?  ","The Pieta",58,49.3777777777778,35.0222222222222,35.3135307572813,29.5498722416011,33.3210886601106,39,4,3,46,0.847826086956522,0.0652173913043478,0.0869565217391304,0.962866797076803
"843",902,"Which wild mammal in Africa has killed the highest number of people? ","Hippopotamus ",74,81.0952380952381,60.1904761904762,25.6191620357621,22.0330234673469,31.6846027815759,22,12,9,43,0.511627906976744,0.209302325581395,0.27906976744186,-2.43927647378782
"844",903,"Which Yellowstone geyser, with eruptions 100 fee taller than Old Faithful's, is the world's tallest?","Steamboat Geyser",65.1739130434783,66.0434782608696,51.8478260869565,28.47868937982,29.0776405291757,32.5958193579104,32,8,7,47,0.680851063829787,0.148936170212766,0.170212765957447,-1.43575350175099
"845",904,"Whittaker Chambers hid Alger Hiss's purloined State Department documents in a hollowed-out what?","Pumpkin",62,64.2972972972973,52.6756756756757,33.7523661721993,32.1047459842733,34.5945195194381,30,5,2,37,0.810810810810811,0.0540540540540541,0.135135135135135,0.414991454140941
"846",905,"Who beat out FDR and Gandhi to be named Time's Person of the Century in 1999? ","Albert Einstein",69.2826086956522,73.2608695652174,56.3695652173913,30.8578555051515,28.2822557505261,33.3222372836,29,7,10,46,0.630434782608696,0.217391304347826,0.152173913043478,-0.600808570721234
"847",906,"Who beat Robert Scott in his expedition to the South Pole by a month?  ","Roald Amundsen ",55.780487804878,48.3414634146341,43.9268292682927,29.2228610809431,28.9038144161783,32.3877988167631,31,6,4,41,0.75609756097561,0.0975609756097561,0.146341463414634,-1.17459376891311
"848",907,"Who became a writer when his friend E.B. White found some of his cartoons in a trash can and submitted them to The New Yorker?","James Thurber",58.35,40.475,29.5,33.3970288867369,32.262534832932,31.873950460348,29,6,5,40,0.725,0.125,0.15,0.290289331769664
"849",908,"Who carried hundreds of imported books in his Philadelphia shop in the 1730s, the same decade in which he started America's first lending library?","Benjamin Franklin ",65.65,77.2,60.525,29.9799505652934,22.0235305397635,32.0368277663899,28,5,6,40,0.7,0.15,0.125,-0.908900667215078
"850",909,"Who chose her new name in 1953 to honor a Danish surgeon named Christian Hamburger?  ","Christine Jorgensen ",47.2708333333333,37.625,26.1666666666667,33.6519985074601,30.1856842214135,28.1314039202601,45,2,0,48,0.9375,0,0.0416666666666667,0.379768410226105
"851",910,"Who christened Hawaii ""the Sandwich Islands"" in 1778?  ","Captain Cook ",52.6578947368421,57.3684210526316,38.3684210526316,33.1069326583221,31.9361026346923,29.5593046151535,30,5,4,39,0.769230769230769,0.102564102564103,0.128205128205128,0.188482916132325
"855",914,"Who did fisherman Donato Dalrymple rescue from the water on Thanksgiving Day, 1999?","Elian Gonzalez ",55.0952380952381,49.7857142857143,30.4285714285714,31.092160037469,31.8606230814133,27.2147223940017,36,4,1,42,0.857142857142857,0.0238095238095238,0.0952380952380952,-0.51858170161241
"856",915,"Who did Gargamel create using ingredients like crocodile tears, the tip of an adder's tongue and a hard stone for a heart?","Smurfette",58.3846153846154,50.3589743589744,43.1282051282051,31.7437232789623,32.2673757185564,34.9406861975665,29,3,9,41,0.707317073170732,0.219512195121951,0.0731707317073171,-0.289921996038326
"858",917,"Who did Pope Gregory VII leave in the snow outside of his castle gates for three full days?  ","Holy Roman Emperor Henry IV ",61.5510204081633,52.5918367346939,50.2040816326531,32.5288725753047,31.6582785166764,37.9171133262172,45,4,1,50,0.9,0.02,0.08,-0.0143815795441906
"860",919,"Who discovered the Victoria Falls?  ","David Livingstone ",48.7368421052632,49.5526315789474,34.8947368421053,32.6469105450509,33.81883160705,31.2269716004335,29,5,4,38,0.763157894736842,0.105263157894737,0.131578947368421,0.0270426839653401
"862",921,"Who filibustered for a record twenty-four hours and eighteen minutes -- with a urine pail standing at the ready -- in the hope of preventing the Civil Rights Act of 1957?","Strom Thurmond ",62.2790697674419,50.5116279069767,43.8372093023256,32.0039622408549,33.9925566733599,32.2452877565509,33,2,8,43,0.767441860465116,0.186046511627907,0.0465116279069767,-0.198593694170239
"863",922,"Who fretted over exponential population growth in his ""An Essay on the Principles of Population""? ","Thomas Malthus ",39.6341463414634,38.1951219512195,28.9756097560976,30.1344952650289,27.5891459746357,32.560319258937,35,4,3,42,0.833333333333333,0.0714285714285714,0.0952380952380952,-0.854664726190286
"865",924,"Who had the last number one hit of the 1950s with his song ""Why""? ","Frankie Avalon ",56.4358974358974,52.1282051282051,32.1025641025641,33.1843295863344,34.6054296676566,28.83418555136,34,4,1,39,0.871794871794872,0.0256410256410256,0.102564102564103,0.215644606118191
"866",925,"Who invented condensed milk in 1856? ","Gail Borden, Jr. ",57.525,53.725,39.9,30.4832762052429,32.1151673568576,30.2271740538551,31,4,4,40,0.775,0.1,0.1,-0.732263488642868
"867",926,"Who is actor Miguel Ferrer's famous mother?  ","Rosemary Clooney",38.1463414634146,39.9756097560976,23.390243902439,30.9496049858554,31.6934439631275,27.0498410797369,40,0,1,41,0.975609756097561,0.024390243902439,0,-0.568609993655645
"868",927,"Who is Jason Schwartzman's famous mother?  ","Talia Shire ",50.7297297297297,39.8648648648649,21.7297297297297,31.1061343080684,33.2917758964935,26.2865075748088,32,2,4,38,0.842105263157895,0.105263157894737,0.0526315789473684,-0.51367756890912
"869",928,"Who is Larry Hagman's famous mother? ","Mary Martin ",39.4634146341463,41.8536585365854,27.1219512195122,31.9977323891675,34.2516868019735,30.2516074960912,35,4,2,43,0.813953488372093,0.0465116279069767,0.0930232558139535,-0.200779999292876
"871",931,"Who is pictured on a US Purple Heart medal? ","George Washington",65.3777777777778,67.2888888888889,43.5777777777778,31.3588387488562,27.566137182999,32.5691494354626,36,4,6,46,0.782608695652174,0.130434782608696,0.0869565217391304,-0.424993433052449
"873",933,"Who is responsible for creating the donkey as a symbol for the Democratic Party? ","Thomas Nast ",61.1276595744681,40.9787234042553,38.531914893617,30.0069680467696,26.2905912759531,30.7124468917661,46,2,1,49,0.938775510204082,0.0204081632653061,0.0408163265306122,-0.899419148052726
"875",935,"Who is the world's oldest (non-human) primate on record?  ","A Cheeta born in 1932",66.1463414634146,53.3658536585366,53.5609756097561,32.0418171891122,35.0376626628839,35.1753100771605,30,4,7,41,0.731707317073171,0.170731707317073,0.0975609756097561,-0.185308872725721
"876",936,"Who is worshiped in the ""Temple of Doom"" discovered by Indiana Jones? ","Kali",50.6341463414634,49.1951219512195,31.9268292682927,33.8265842922109,31.2611736121624,32.3847110871028,30,3,9,42,0.714285714285714,0.214285714285714,0.0714285714285714,0.441037572751351
"878",938,"Who married his own cousin Celeste in an elaborate 1931 ceremony?  ","Babar",49.5957446808511,35.2553191489362,26.8085106382979,34.2469672249574,29.5924991121108,31.3567399993327,41,6,0,47,0.872340425531915,0,0.127659574468085,0.588566824723706
"879",939,"Who merged with the struggling Cleveland Barons in 1978?","The Minnesota North Stars ",31.9375,35.2291666666667,21.5,32.1614320695761,31.7116258856599,30.3322032366838,45,1,2,48,0.9375,0.0416666666666667,0.0208333333333333,-0.143331207923052
"880",940,"Who opened her first school, Rome's Casa dei Bambini, in 1907? ","Maria Montessori",43.3404255319149,45.5106382978723,36.1063829787234,32.8880026993753,31.436528420755,32.3622391621666,45,2,1,48,0.9375,0.0208333333333333,0.0416666666666667,0.111651602199713
"881",941,"Who outgrew a childhood chlorine allergy to become the biggest Olympic medal winner in Australian history? ","Ian Thorpe ",56.9111111111111,52.6888888888889,48.6,29.9778874734985,29.0202297953296,32.1257472498872,36,6,3,45,0.8,0.0666666666666667,0.133333333333333,-0.909624688971302
"882",942,"Who performs the guest guitar solo on Michael Jackson's ""Beat It""?  ","Eddie Van Halen",53.906976744186,66,42.6976744186046,30.7848246114313,29.0590531750188,30.7892489613787,35,4,4,44,0.795454545454545,0.0909090909090909,0.0909090909090909,-0.626438043951799
"884",944,"Who provided the voice for cartoon character Inspector Gadget? ","Don Adams",56.7857142857143,50.3095238095238,31.9047619047619,32.6014631680369,30.752741773653,31.9372933806,35,3,4,42,0.833333333333333,0.0952380952380952,0.0714285714285714,0.0110933743889825
"886",946,"Who released only a single album during his lifetime, the ominously named Ready to Die? ","The Notorious BIG",56.2790697674419,58.2093023255814,43.6744186046512,32.8171888623683,30.1105567150815,30.9221148557781,29,7,7,44,0.659090909090909,0.159090909090909,0.159090909090909,0.086800183197807
"887",947,"Who said: ""I'm the president of the United States and I'm not going to eat any more broccoli""? ","George H.W. Bush ",70.5897435897436,65.8205128205128,43.7435897435897,29.5837063518328,32.1925717117211,33.1128198649135,25,5,9,39,0.641025641025641,0.230769230769231,0.128205128205128,-1.04795867327706
"888",948,"Who solves crimes in Bayport, located on Barmet Bay? ","The Hardy Boys ",51.1891891891892,63.6486486486486,43.5945945945946,35.1819381042143,27.4613022838161,31.268069850763,32,2,3,38,0.842105263157895,0.0789473684210526,0.0526315789473684,0.916685650888986
"890",950,"Who twice lost presidential elections to Dwight Eisenhower in the 1950s?  ","Adlai Stevenson",62.9767441860465,57.1860465116279,43.1162790697674,31.339529558639,32.4347372675783,32.8540852734993,21,12,10,43,0.488372093023256,0.232558139534884,0.27906976744186,-0.431769803278336
"891",951,"Who was assassinated by Carl Weiss?  ","Huey Long",58.9024390243902,47.390243902439,41.8536585365854,35.2830021951426,31.1944530716444,33.7887266522503,37,3,2,42,0.880952380952381,0.0476190476190476,0.0714285714285714,0.952153098719238
"893",953,"Who was assassinated by Leon Czolgosz? ","William McKinley",41.219512195122,42.0487804878049,28.6585365853659,33.7168445996374,30.782260491647,33.2690620217174,38,2,2,42,0.904761904761905,0.0476190476190476,0.0476190476190476,0.402525507926858
"894",954,"Who was banned from Saturday Night Live by viewer phone vote in 1982? ","Andy Kaufman",74.1363636363636,66.7045454545455,58.8636363636364,29.9430396532925,26.6113977552149,34.1294327790279,36,4,4,44,0.818181818181818,0.0909090909090909,0.0909090909090909,-0.921854188428541
"895",955,"Who was flying the plane in which the first US airplane fatality occurred? ","Orville Wright",61.71875,64.3125,51.375,33.6252922999647,32.5124665916163,38.9455782408752,26,2,6,34,0.764705882352941,0.176470588235294,0.0588235294117647,0.370396129603102
"896",956,"Who was president when the first U.S. presidential news conference was filmed for TV?","Eisenhower ",61.5333333333333,58.9555555555556,42.4222222222222,28.5598255660576,28.4317009016629,33.98896136909,23,11,10,45,0.511111111111111,0.222222222222222,0.244444444444444,-1.40727955590043
"897",957,"Who was sent to the electric chair on the testimony of her brother David Greenglass?","Ether Rosenberg ",58.9756097560976,43.5121951219512,50.1951219512195,29.6955281186225,28.7324920179398,33.6810180310773,34,2,6,42,0.80952380952381,0.142857142857143,0.0476190476190476,-1.00871592500243
"898",958,"Who was sued in 1999 by Rosa Parks after they used her name to title a hit song?  ","OutKast",67.1176470588235,55.7941176470588,33.3235294117647,30.3602258803854,35.0296665714499,34.1287407435659,23,5,6,34,0.676470588235294,0.176470588235294,0.147058823529412,-0.775446788836773
"901",961,"Who was the first woman film director to have a film take in more than $100 million at the box office? ","Penny Marshall",70.2708333333333,62.5625,50.0625,30.1878794779608,29.7578212497473,30.9573531291995,28,11,9,49,0.571428571428571,0.183673469387755,0.224489795918367,-0.835930062179258
"902",962,"Who was the last British Monarch to also be an emperor?  ","George VI",53.5581395348837,58.3488372093023,47.5581395348837,33.6348050498583,31.9820513062965,33.6326813322862,34,4,5,43,0.790697674418605,0.116279069767442,0.0930232558139535,0.373734535534166
"906",966,"Who was the only British Prime Minister to have been assassinated? ","Spencer Perceval ",67.1538461538462,49.3589743589744,52.5128205128205,32.3301541350604,33.0091591591495,37.8291671060918,35,4,1,40,0.875,0.025,0.1,-0.084119859951572
"907",967,"Who was the only person to be nearby at three different presidential assassinations? ","Robert Lincoln ",70.8461538461538,51.7948717948718,52.2307692307692,33.4683970820066,30.7965988272282,34.51350730127,33,5,2,40,0.825,0.05,0.125,0.315335297346727
"908",968,"Who was the only U.S. president never to be married?","James Buchanan ",62,55.12,38.44,29.4846899046863,30.0208363015573,34.0900129010219,33,8,10,51,0.647058823529412,0.196078431372549,0.156862745098039,-1.08270752067922
"909",969,"Who was the only U.S. president to also hold a patent for an invention?","Abraham Lincoln",64.7179487179487,70.9487179487179,59.4871794871795,31.6002570925157,29.288895612635,37.6946679147566,26,8,6,41,0.634146341463415,0.146341463414634,0.195121951219512,-0.340270041881943
"911",971,"Who was the only U.S. president to have been married in the White House? ","Grover Cleveland ",60.7317073170732,57.8292682926829,36.2926829268293,32.6259286383115,26.0354589349068,29.7415903260392,37,3,3,43,0.86046511627907,0.0697674418604651,0.0697674418604651,0.0196792903423025
"912",973,"Who won the Nobel Peace Prize in 1964? ","Martin Luther King Jr. ",55.5116279069767,71.1860465116279,49.6046511627907,31.9034048735385,31.9942374379494,33.7957024140811,32,9,3,45,0.711111111111111,0.0666666666666667,0.2,-0.233883312337124
"913",974,"Who would use the French drop, the double lift, and the DeManche change? ","A magician",47.1304347826087,52.5434782608696,43.0217391304348,32.9744740978379,34.6997960427814,33.1967127759728,38,6,3,47,0.808510638297872,0.0638297872340425,0.127659574468085,0.141997888260502
"916",977,"Who wrote ""Who's Afraid of Virginia Woolf?""","Edward Albee",37.4285714285714,37.8,23.2,33.3248588667288,33.2094954528866,28.7809168802974,23,6,6,35,0.657142857142857,0.171428571428571,0.171428571428571,0.264961973693879
"919",980,"Who's the only two-time Sports Illustrated Sportsman of the Year, so named in 1996 and 2000? ","Tiger Woods ",45.9767441860465,57.8139534883721,25.5116279069767,33.3112939321336,32.7721250702,26.0798883406017,37,4,3,44,0.840909090909091,0.0681818181818182,0.0909090909090909,0.260201493431725
"920",981,"Who's the only U.S. president whose three initials spell a word? ","James A. Garfield",76.1395348837209,49.3023255813954,30.093023255814,28.9281387113365,32.1755118978933,28.877255800146,37,4,2,43,0.86046511627907,0.0465116279069767,0.0930232558139535,-1.27802368326169
"921",982,"Whom did the Daughters of the American Revolution bar from singing at Constitution Hall in 1936?","Marian Anderson",62.7714285714286,40.8285714285714,39.8285714285714,29.7440905789662,28.7724190995532,32.1846562952028,31,2,2,35,0.885714285714286,0.0571428571428571,0.0571428571428571,-0.991673407596613
"922",983,"Whom did Yankees owner George Steinbrenner hire and fire five separate times?","Billy Martin",40,39.0476190476191,28.9047619047619,27.8261151245881,29.9910168509468,30.2717847571126,29,4,9,42,0.69047619047619,0.214285714285714,0.0952380952380952,-1.66476801264415
"923",985,"Whose doghouse apparently contains a basement, a pool table, an Andrew Wyeth painting, and a Jacuzzi?","Snoopy's",54.7435897435897,64.0769230769231,47.7435897435897,33.7589894061122,29.4987819689529,35.5385024332157,29,5,5,39,0.743589743589744,0.128205128205128,0.128205128205128,0.417315812883172
"924",986,"Whose emblem, a white arrowhead, came from a sketch Lamar Hunt drew on a napkin in 1963? ","The Kansas City Chiefs ",46.4318181818182,49.1818181818182,27.1136363636364,34.8881253385818,30.3393770744967,29.506180597395,37,2,5,46,0.804347826086957,0.108695652173913,0.0434782608695652,0.813574953100891
"925",987,"Whose epitaph read in part, ""Here lies one whose name was writ in water?  ","John Keats ",60.9824561403509,48.4210526315789,37.5438596491228,33.8006187750156,32.4273624364743,33.4744413030506,48,2,6,57,0.842105263157895,0.105263157894737,0.0350877192982456,0.431925230097772
"926",988,"Whose first book was ""Down and Out in Paris and London"", about his year among the poverty-stricken underclass of those cities?","George Orwell ",53.8974358974359,67.0512820512821,46.1794871794872,32.7693654049302,24.286609607103,34.0238861876336,31,4,4,39,0.794871794871795,0.102564102564103,0.102564102564103,0.0700170115869111
"930",992,"Whose remains were thrown in the Seine River on May 30, 1431? ","Joan of Arc's ",58.7647058823529,69.4509803921569,60.5490196078431,33.8795444097432,27.9215427406798,32.1647718633229,48,3,1,52,0.923076923076923,0.0192307692307692,0.0576923076923077,0.459623404656726
"931",993,"Whose trademark hat always had a $1.98 price tag hanging off one side?","Minnie Pearl's",55.625,44.425,27.85,32.4105771750599,34.3166906389625,32.971277321407,29,4,7,40,0.725,0.175,0.1,-0.055896185753016
"932",994,"Whose unusual first name is derived from an Italian musical term for ""with sweetness""? ","Condoleeza (con dolcezza) Rice ",55.94,54.4,33.08,32.0404145301728,34.450200674751,32.8160239604287,38,4,9,51,0.745098039215686,0.176470588235294,0.0784313725490196,-0.185801122072665
"933",995,"Why did the Shire of Esperance, in Western Australia, issue the United States a $400 fine for littering in 1979?","Pieces of Skylab fell there",59.8108108108108,67.054054054054,49.4864864864865,30.1236690234678,28.1730228981417,34.1911470198725,35,0,2,37,0.945945945945946,0.0540540540540541,0,-0.858464089091962
"935",998,"Why has Sioux Falls Regional Airport in South Dakota been trying to change its three-letter airport designation for years?","The code is ""SUX"" ",60.2790697674419,71.3023255813954,43.2093023255814,32.0626808591541,33.6866052818518,37.599112286592,36,1,6,43,0.837209302325581,0.13953488372093,0.0232558139534884,-0.177986973107745
"936",999,"Why have three bars of Francisco Tárrega's ""Gran Vals"" been called ""the world's most heard tune""?","It's the Nokia ring tone",45.390243902439,59.2439024390244,40.6585365853659,32.449097097439,29.4446773524561,33.6404590902811,40,2,1,43,0.930232558139535,0.0232558139534884,0.0465116279069767,-0.0423779981865104
"937",1000,"Why is Oneida Lake, near Syracuse, New York, sometimes called ""the thumb""?","It sits beside the Finger Lakes ",53.1627906976744,58.4418604651163,38.1395348837209,32.8154509430848,26.8277595443701,28.588693565438,27,7,8,43,0.627906976744186,0.186046511627907,0.162790697674419,0.0861902775334555
"938",1002,"With his famous ""Taxpayer"" character of the 1930s, New York World cartoonist Will B. Johnstone invented the famous image of a man wearing what?","A barrel ",55.2619047619048,47.9047619047619,39.5476190476191,31.0546799613666,31.3554052786091,32.0580284689304,32,5,6,43,0.744186046511628,0.13953488372093,0.116279069767442,-0.531734965364426
"939",1003,"With over 5.3 million sold since 1959, what's by far the most successful British car of all time?","The Mini Cooper",60.46,59.26,43.64,29.6463577967386,28.6967323746031,32.9636534531534,30,10,10,50,0.6,0.2,0.2,-1.02597176543197
"940",1005,"Young wines are said to have ""aroma."" What do older wines have instead?","Bouquet",59.1538461538462,54.3589743589744,37.6410256410256,34.8157091445638,31.4018832652532,30.391729466633,27,9,4,40,0.675,0.1,0.225,0.788161202679695
"941",1006,"YouTube.com is the brainchild of three former employees of what other major website? ","PayPal",66.6739130434783,66.6086956521739,55.3478260869565,30.4842796265194,29.0589273036471,30.8474507438022,27,8,11,46,0.58695652173913,0.239130434782609,0.173913043478261,-0.731911347823619
